Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","373","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","412","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","25","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5521","Aliments pour animaux","S2513","Orge et produits","2017","2017","Milliers de tonnes","1145","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","29","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5521","Aliments pour animaux","S2515","Seigle et produits","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","141","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5521","Aliments pour animaux","S2516","Avoine","2017","2017","Milliers de tonnes","499","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","12","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","5696","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","7979","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","156","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","506","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5521","Aliments pour animaux","S2513","Orge et produits","2017","2017","Milliers de tonnes","3399","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","25","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","5986","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","1030","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5521","Aliments pour animaux","S2515","Seigle et produits","2017","2017","Milliers de tonnes","74","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","27","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5521","Aliments pour animaux","S2516","Avoine","2017","2017","Milliers de tonnes","466","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","53","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","24","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","209","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","2161","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","11","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","107","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","119","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","23","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","27","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","83","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","205","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","22","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5142","Nourriture","S2517","Millet et produits","2017","2017","Milliers de tonnes","39","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5142","Nourriture","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","24","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","26","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","633","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5521","Aliments pour animaux","S2513","Orge et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","126","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","90","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5521","Aliments pour animaux","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5521","Aliments pour animaux","S2516","Avoine","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","632","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","42","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","1192","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","940","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","664","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5521","Aliments pour animaux","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5142","Nourriture","S2517","Millet et produits","2017","2017","Milliers de tonnes","124","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5142","Nourriture","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","155","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","24","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","582","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","1376","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","43","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5521","Aliments pour animaux","S2513","Orge et produits","2017","2017","Milliers de tonnes","416","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","2","I","Valeur imputée"
