id_bien;id_commune;no_voie;type_voie;indice_repetition;voie;nombre_piece;surface_carrez;surface_reelle_bati;type_local
33139;95306;8;ALL;;DE L ESCAPADE;4;100.71;72;Maison
10208;44132;10;AV;;VILLES CHEVISSENS;4;100.73;103;Appartement
16276;75103;11;BD;;SAINT MARTIN;4;100.75;100;Appartement
13331;62160;4;PARC;;DES QUATRE MOULINS;5;100.76;107;Appartement
8275;38179;3;CHE;;DE LA CARRIERE;5;100.78;98;Maison
31037;94028;17;VLA;;PETIT PARC;5;100.78;100;Appartement
17044;75109;34;RUE;;DES MARTYRS;3;100.79;96;Appartement
2186;10387;40;RUE;;PAILLOT DE MONTABERT;3;100.8;112;Appartement
21853;77285;120;ALL;;DE PLEIN CIEL;5;100.8;100;Appartement
24532;83054;21;RUE;;DE LA CONDAMINE;3;100.8;72;Maison
21594;77186;152;RUE;;GRANDE;3;100.82;86;Appartement
30549;93078;13;AV;;P VAILLANT COUTURIER;5;100.84;101;Maison
33075;95277;9;RUE;;ANDRE MESSAGER;4;100.86;109;Maison
28064;92023;129;RUE;;MARIE FICHET;3;100.88;56;Maison
9894;44109;11;RUE;;D ERLON;1;100.9;24;Appartement
33897;2A004;14;RUE;;MICHEL BOZZI;1;100.9;110;Appartement
5075;30003;9;LOT;;LE STADE;4;100.91;86;Maison
5526;31184;8;RTE;;DE MONS;5;100.93;126;Maison
7238;34145;125;RUE;;DES CEPES;5;100.94;140;Maison
8850;39453;17;;;GRANDE RUE;3;100.94;73;Appartement
17190;75110;17;RUE;B;DE PARADIS;3;100.94;110;Appartement
13902;69034;1;CRS;;ARISTIDE BRIAND;3;100.95;102;Appartement
31159;94033;48;AV;;DE LA DAME BLANCHE;4;100.96;100;Appartement
33187;95353;62;RTE;;NATIONALE 1;5;100.96;101;Maison
24887;83112;9100;RES;;LE VIGUIER;4;100.97;103;Appartement
29784;93033;1;ALL;;DES SYCOMORES;5;100.98;100;Maison
1151;06085;173;ACH;;DE MOUGINS;5;101.01;103;Maison
26360;91021;36;RUE;;DE LA LIBERATION;4;101.01;100;Maison
15842;74236;156;CHE;;DU VERNET;3;101.04;84;Appartement
16903;75108;98;RUE;;DE MIROMESNIL;4;101.06;95;Appartement
17931;75112;50;RUE;;DE PICPUS;5;101.09;102;Appartement
4756;28084;2;RUE;;DE LA LIBERATION;4;101.15;100;Maison
23958;78650;22;RUE;;DU PETIT MONTESSON;4;101.19;102;Appartement
14274;69259;257;RTE;;DE VIENNE;4;101.2;100;Appartement
28404;92026;20;AV;;GALLIENI;4;101.2;103;Appartement
28350;92026;7;RUE;;BAUDIN;5;101.22;100;Appartement
6151;33063;8;RUE;;SAINTE THERESE;4;101.23;93;Appartement
11499;51454;6;RUE;;BLAVIER;5;101.24;101;Appartement
33572;95585;11;RUE;;LOUIS LEBRUN;5;101.24;100;Appartement
6545;33236;7;RUE;;DES ROSSIGNOLS CAP FERRET;3;101.27;114;Appartement
4892;28191;1;RUE;B;DU CHEMIN NEUF;4;101.28;100;Maison
13673;65286;36;RUE;;DE PAU;3;101.29;90;Appartement
8197;38128;5362;;;BOUSTIGUE;3;101.3;100;Appartement
33347;95488;22;RUE;;DES TILLEULS;6;101.31;100;Appartement
3528;14059;5348;;;CHEM DE TOUQUES;4;101.33;100;Maison
22622;78128;34;ALL;;DES POMMIERS;4;101.34;92;Maison
14579;69294;7;RUE;;DE LA SARRAZINIERE;5;101.35;103;Maison
9608;42242;9001;;;PIZAY;4;101.36;99;Maison
20918;76351;5;RUE;;JULES GUESDE;4;101.37;123;Maison
28261;92025;143;AV;;HENRI BARBUSSE;4;101.37;102;Maison
22682;78158;17;RUE;;DES ERABLES;4;101.4;101;Appartement
26589;91161;36;AV;;MAZARIN;4;101.4;101;Appartement
2559;11285;36;RUE;;DU CHEMIN NEUF;3;101.41;38;Appartement
5739;31555;292;AV;;DE FRONTON;4;101.41;101;Appartement
18800;75115;89;AV;;EMILE ZOLA;4;101.41;100;Appartement
24995;83123;76;ALL;;ECUYER DU ROY;4;101.44;100;Maison
14003;69081;1;ALL;;RESIDENCE RECAMIER;4;101.45;101;Appartement
22354;77468;7;ALL;;DE LA TOURNELLE;5;101.47;89;Maison
23331;78466;23;ALL;;DES PRES DU HAUT;4;101.48;115;Maison
13504;64269;29;RUE;;SAINT MARC;4;101.49;94;Maison
14559;69290;5;RUE;;CLAUDE BERRI;4;101.49;99;Appartement
23185;78383;16;ALL;;D ARGONNE;5;101.49;102;Appartement
23919;78646;6;RUE;T;EDOUARD LEFEBVRE;4;101.49;98;Appartement
27726;92004;16;RUE;B;JEAN DUSSOURD;4;101.5;104;Appartement
31139;94033;79;RUE;;EUGENE MARTIN;3;101.51;105;Appartement
185;01419;20;;;HAMEAU DES CHENES;6;101.52;102;Maison
5500;31113;1;IMP;;DU TERTRE;4;101.52;103;Maison
10672;45234;11;RUE;;THEOPHILE GAUTIER;4;101.52;103;Maison
16675;75107;127;RUE;;ST DOMINIQUE;4;101.52;75;Appartement
19422;75117;3;RUE;;CATULLE MENDES;3;101.53;105;Appartement
7241;34145;13;RUE;;DU POUGET;2;101.54;50;Appartement
19916;75118;39;RUE;;VAUVENARGUES;4;101.55;77;Appartement
29729;93031;1;ALL;;RODIN;5;101.56;102;Appartement
6673;33281;128;AV;;DE LA SOMME;4;101.57;99;Appartement
14222;69244;51;RUE;;DU PROFESSEUR DEPERET;4;101.58;100;Maison
15609;74010;20;AV;;DE LA REPUBLIQUE;4;101.58;100;Appartement
2248;11069;2;RUE;;DE STRASBOURG;5;101.6;90;Appartement
17189;75110;17;RUE;B;DE PARADIS;4;101.6;130;Appartement
25039;83126;1121;CHE;;DU ROUQUIER;4;101.6;102;Maison
13999;69081;18;AV;B;EDOUARD PAYEN;5;101.61;120;Appartement
8617;38383;129;CHE;;DE LA MORGE;4;101.62;86;Maison
4305;23096;2;RUE;;RAYMOND GADET;5;101.64;97;Appartement
24243;82121;15;RUE;B;HENRI MARRE;5;101.65;98;Appartement
26799;91225;3;RES;;LES BOIS DU CERF;3;101.66;101;Appartement
19124;75116;110;AV;;MOZART;4;101.67;107;Appartement
31908;94068;21;RUE;;DE LA VARENNE;3;101.67;106;Appartement
22818;78208;4;SQ;;DE LA CANCHE;5;101.69;100;Appartement
24577;83062;94;RUE;;DES PETUNIAS;5;101.69;88;Maison
1853;06161;9001;HAM;;DU SOLEIL GR HORTENSIAS;4;101.7;112;Maison
9304;42052;2;RUE;;DENFERT ROCHEREAU;4;101.7;106;Appartement
10150;44109;87;BD;;DES AMERICAINS;5;101.71;100;Maison
14889;69384;12;CRS;;D HERBOUVILLE;3;101.72;98;Appartement
3163;13208;216;AV;;DU PRADO;4;101.76;101;Appartement
13167;60463;19;RES;;DU DR ROUX (LES MELEZES);3;101.76;72;Appartement
14689;69382;28;RUE;;DE CONDE;3;101.8;102;Appartement
21687;77249;1;RUE;;DU CHATEAU DE VAUX;5;101.82;95;Maison
8758;38563;12;RUE;;FERRER;5;101.83;102;Appartement
14665;69382;10;RUE;;BELLECORDIERE;4;101.84;100;Appartement
19139;75116;166;AV;;DE VERSAILLES;4;101.84;97;Appartement
21904;77288;12;CHE;B;DU BAS DE TROIS MOULINS;4;101.85;104;Maison
23567;78550;3;RUE;;LOUIS PASTEUR;6;101.85;107;Maison
34129;2A348;5384;;;SOLANA;4;101.85;98;Maison
5969;33063;12;RUE;;SAINT ELOI;4;101.86;105;Appartement
8345;38185;29;RUE;;PASCAL;5;101.87;98;Appartement
2163;10387;18;RUE;;DE PREIZE;4;101.89;103;Appartement
5554;31462;2;CHE;;DU BARRUS;4;101.9;103;Appartement
11013;49007;53;RUE;;BOISNET;4;101.92;95;Appartement
12262;59009;108;RUE;;CHARLES LE BON;5;101.95;107;Maison
2956;13204;62;RUE;;ALBE;2;101.98;49;Maison
509;05111;5162;;G;LE CHATEAU;4;101.99;100;Appartement
16619;75106;56;RUE;;DE RENNES;5;101.99;107;Appartement
6665;33281;90;RUE;;DU JARD;4;102.01;109;Maison
27736;92004;23;RUE;;DE BRETAGNE;5;102.01;101;Appartement
28351;92026;7;RUE;;BAUDIN;5;102.01;100;Appartement
8726;38548;509;RUE;;ALBERT PIETRI;3;102.02;104;Appartement
24908;83115;10;RUE;;LEON GAUMONT;5;102.02;107;Appartement
32056;94071;31;RUE;;HENRI CLAUTEAUX;3;102.03;80;Maison
22790;78190;58;RUE;;DES PONTS;4;102.04;101;Appartement
27729;92004;19;RUE;;DE BELFORT;4;102.07;105;Appartement
14033;69091;64;RTE;F;DE VARISSAN;4;102.08;102;Maison
16638;75106;72;RUE;;DE SEINE;3;102.08;104;Appartement
13017;60159;81;RUE;;CARNOT;5;102.09;102;Appartement
16355;75104;4;RUE;;DE RIVOLI;3;102.09;99;Appartement
8245;38158;1;RUE;;JULIEN OFFRAY  LA METTRIE;5;102.1;102;Appartement
33255;95424;6;ALL;;FANTIN LATOUR;4;102.1;110;Maison
28378;92026;11;PL;;DES DOMINOS;4;102.11;96;Appartement
21255;77053;7;RUE;;PASTEUR;5;102.13;101;Maison
25728;85146;29;RUE;;FRANCOIS TRUFFAUT;6;102.14;103;Maison
28630;92044;18;RUE;;BARBES;4;102.14;101;Appartement
2919;13203;12;PL;;STRASBOURG PAUL CERMOLACCE;4;102.15;100;Appartement
16983;75109;18;RUE;;BLANCHE;4;102.16;102;Appartement
24706;83069;55;AV;;GAMBETTA;4;102.16;103;Appartement
33954;2A004;9001;RES;;VALLE SERENA;4;102.18;94;Appartement
2833;13201;135;BD;;LONGCHAMP;3;102.2;89;Appartement
8534;38191;106;PL;;MAURICE RAJON;4;102.21;93;Appartement
9867;44087;8;RUE;;ALEXANDRE RIOU;4;102.22;99;Appartement
6066;33063;36;RUE;;POUJEAU;5;102.23;100;Appartement
21569;77155;12;CHE;B;DES TARTREUX;4;102.23;92;Maison
28559;92040;8;RUE;;PIERRE POLI;3;102.25;103;Appartement
19450;75117;45;RUE;;DES MOINES;5;102.26;105;Appartement
21064;76540;38;RUE;;SAINT MAUR;4;102.28;112;Appartement
22903;78297;3;RUE;;MARGUERITE BERVOETS;5;102.3;99;Appartement
15584;74010;7;RUE;;DU PONT ROMAIN;4;102.31;96;Appartement
33856;974411;17;RUE;;DE LA COLLINE    CMLIAS 2;4;102.31;103;Appartement
10191;44120;2;RUE;;DU VERGER;3;102.32;84;Appartement
12238;56263;5239;RUE;;DU PARC;3;102.33;79;Appartement
30720;94015;4;RUE;;DU FOUR;5;102.34;108;Appartement
5798;33009;12;RUE;;DES DUBROCS;4;102.35;126;Maison
14446;69266;28;CRS;;DE LA REPUBLIQUE;4;102.35;102;Appartement
20887;76351;2;RUE;;JOSEPH CLERC;4;102.35;102;Appartement
18594;75115;36;RUE;;FONDARY;4;102.36;95;Appartement
27648;91691;183;AV;;DU GENERAL LECLERC;4;102.36;104;Appartement
30027;93049;2;AV;B;PAUL DOUMER;5;102.37;103;Appartement
3972;17415;5;RUE;;EUGENE PELLETAN;3;102.38;116;Appartement
9474;42218;10;RUE;;DE LA JOMAYERE;5;102.39;99;Appartement
1334;06088;32;CHE;;JEAN BAGNIS;4;102.4;95;Maison
15345;72084;16;RUE;;NATIONALE;3;102.4;101;Maison
19481;75117;53;RUE;;LEMERCIER;4;102.4;98;Appartement
3251;13209;5168;;;RES LES JARDINS D'EDEN;3;102.42;101;Appartement
9347;42127;10;PL;;MARGUERITE GONON;4;102.42;107;Appartement
18945;75116;37;RUE;;RAYNOUARD;4;102.44;103;Appartement
29924;93048;24;RUE;;KLEBER;6;102.46;147;Appartement
21798;77284;43;RUE;;JEAN JAURES;3;102.48;82;Maison
3955;17300;9000;AV;F;DES CORDELIERS;3;102.5;72;Appartement
11680;54234;16;GR;;GDE RUE;2;102.5;102;Appartement
23936;78646;38;BD;;DE LA REINE;3;102.51;103;Appartement
135;01281;195;IMP;;DU SAUGY;4;102.52;103;Maison
16636;75106;71;RUE;;DE RENNES;5;102.53;100;Appartement
29642;93014;11;ALL;;DES TILLEULS;5;102.53;103;Appartement
13055;60175;64;RUE;;ETIENNE DOLET;4;102.55;91;Appartement
22127;77373;82;IMP;;DES TILLEULS;4;102.55;83;Maison
23283;78423;5;MAIL;;DES CATALPAS;5;102.55;104;Appartement
32677;95091;1;ALL;;EDISON;5;102.55;96;Maison
33883;974413;29;CD;;25 DIT DE LA DIAGONALE;5;102.6;102;Appartement
1959;07281;38;AV;;VICTOR TASSINI;3;102.62;82;Appartement
2933;13204;12;RUE;;DE PROVENCE;4;102.62;104;Appartement
4511;26058;5;AV;;DES BRUYERES;5;102.62;102;Appartement
14626;69381;31;RUE;;DU BAT D ARGENT;3;102.62;110;Appartement
20282;75119;25;RUE;B;DU GENERAL BRUNET;4;102.63;101;Appartement
21329;77067;6;SQ;;DE  NOISEMENT;6;102.64;103;Maison
2153;10387;12;RUE;;BEGAND;3;102.65;88;Appartement
23228;78401;12;ALL;;DES IBIS;6;102.67;103;Maison
8191;38061;90;CHE;A;DU GAY;4;102.7;90;Maison
30897;94018;31;RUE;;CAMILLE MOUQUET;4;102.7;98;Appartement
33216;95388;30;ALL;;DU VEXIN;4;102.7;83;Maison
5821;33009;9;CRS;;LAMARQUE DE PLAISANCE;3;102.72;104;Appartement
29976;93048;9;RUE;;DES EPERNONS;3;102.72;94;Appartement
13987;69081;2;RUE;;AUGUSTE TRAMIER;5;102.73;104;Appartement
1553;06094;865;RTE;F;DE  LA  ROUILLE  BASSE;3;102.75;51;Maison
17557;75111;42;RUE;;DU FAUBOURG DU TEMPLE;3;102.75;103;Appartement
14000;69081;2;AV;;RAYMOND DE VEYSSIERES;6;102.76;102;Appartement
22514;78073;43;ALL;;LOUIS GRUEL;5;102.77;109;Maison
28035;92020;18;BD;;DE LA LIBERTE;5;102.77;103;Appartement
15880;74264;19;AV;;DU CHENE;4;102.79;90;Appartement
24288;82121;97;AV;;MARCEAU HAMECHER;5;102.79;95;Appartement
8980;40088;1;BD;;DE POYUSAN;4;102.83;103;Appartement
22236;77431;4;RUE;;DES GRISARDES;5;102.83;91;Maison
20927;76351;79;RUE;B;COCHET;3;102.85;102;Appartement
366;04094;5028;CHE;;DE STE ANNETTE;4;102.87;100;Appartement
18029;75112;28;AV;;DAUMESNIL;5;102.87;83;Appartement
23210;78401;30;RUE;;AUGUSTE RENOIR;6;102.89;102;Maison
19084;75116;15;QUAI;;LOUIS BLERIOT;4;102.95;107;Appartement
32269;94079;48;AV;;PASTEUR;4;102.99;86;Maison
14416;69266;54;RUE;;GABRIEL PERI;3;103.01;102;Appartement
19658;75117;62;AV;;DE WAGRAM;5;103.02;106;Appartement
15022;69387;28;RUE;;NICOLAI;5;103.03;103;Appartement
23136;78372;16;ALL;;CLAUDE MONET;5;103.03;103;Appartement
32160;94076;56;RUE;;RENE HAMON;4;103.03;92;Appartement
31882;94067;56;AV;B;SAINTE MARIE;4;103.05;104;Appartement
23060;78358;7;AV;;DESAIX;5;103.07;83;Maison
17500;75111;22;RUE;;BREGUET;4;103.08;102;Appartement
6198;33063;259;CRS;;DU MARECHAL GALLIENI;5;103.1;103;Appartement
9768;44052;14;AV;B;DU VICE AMIRAL HALGAN;4;103.1;104;Appartement
16721;75107;27;RUE;B;DU GAL BERTRAND;5;103.1;100;Appartement
2842;13201;24;ALL;;LEON GAMBETTA;3;103.12;91;Appartement
31803;94060;27;RUE;;JEAN JAURES;4;103.13;103;Maison
3145;13208;9001;CITE;;LE CORBUSIER;4;103.14;96;Appartement
29890;93048;132;RUE;;HOCHE;5;103.15;104;Appartement
9467;42207;24;RTE;;DU COIN;3;103.18;103;Appartement
32925;95218;23;;;LA BUTTE OLIVE;5;103.19;96;Maison
1886;06163;8;RUE;;ANDRE CARABALONA;3;103.21;92;Maison
15749;74134;1880;RTE;;DES CHAVANNES;4;103.23;95;Maison
30974;94022;13;RUE;;JULES FERRY;4;103.25;107;Appartement
11827;54395;5;RUE;;DE LA SALPETRIERE;5;103.27;90;Appartement
23800;78640;62;AV;;DE L EUROPE;5;103.27;102;Appartement
10081;44109;9;RUE;;DE LA PAIX;4;103.3;117;Appartement
23814;78642;34;RUE;;DE L AULNAY MALLO;6;103.3;106;Maison
13631;64483;5;AV;;JAUREGUIBERRY;3;103.35;45;Appartement
6313;33096;14;RUE;;ANDRE MALRAUX;4;103.36;81;Maison
8689;38474;86;;;RIVOIRE DE LA DAME;5;103.36;93;Maison
9935;44109;18;RUE;;RENE VIVIANI;4;103.36;102;Appartement
11917;54528;10;RUE;;SAINT WAAST;3;103.38;104;Appartement
4533;26179;385;CHE;C;DES HAUTS DE GRIAUGES;4;103.39;136;Maison
5438;30309;6013;CHE;;DU DEROC;4;103.4;108;Maison
8446;38185;96;CRS;;LIBERATION - GEN DE GAULLE;5;103.4;103;Appartement
11185;50031;6109;;;LES HAMEAUX DE LA MER;4;103.4;50;Maison
28091;92023;6;IMP;B;DE LA TOUR;4;103.42;99;Appartement
12339;59163;3;RES;;FLANDRE;3;103.43;98;Appartement
7816;35238;6;RUE;;EMILE BERNARD;5;103.46;101;Appartement
29704;93031;27;RUE;;DES ECONDEAUX;5;103.46;103;Appartement
31795;94060;12;RUE;;DU MORBRAS;5;103.46;101;Maison
33592;95585;10;AV;;PAUL HERBE;6;103.48;109;Appartement
18141;75113;71;QUAI;;PANHARD ET LEVASSOR;3;103.5;102;Appartement
12492;59350;37;RUE;;BASSE;3;103.52;90;Appartement
13945;69063;31;RUE;B;DE CHAVANNES;4;103.54;104;Appartement
